price,postal_code,longitude,latitude,region,province,municipality,crime_rate,population_km,prosperity_index,type_of_property,subtype_of_property,state_of_the_building,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,number_of_facades,swimming_pool,crimes,ext_area
189000,5300,50.470976974644394,5.045737027703342,région wallonne,namur,andenne,19.867314719551565,327.336613744712,94.0,apartment,apartment,good,1,70.0,0,0.0,0,4.0,0.0,560.0,0.0
1650000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,3,125.0,0,0.0,0,2.0,0.0,803.0,0.0
535000,9890,50.91707954807099,3.7078450201871163,région flamande,flandre orientale (la),gavere,8.26384193524153,421.27346496522904,121.0,house,house,excellent,3,200.0,1,0.0,0,4.0,0.0,110.0,290.0
199000,8530,50.84348326097594,3.317611496271605,région flamande,flandre occidentale (la),harelbeke,13.643659711075442,1017.21337009688,102.0,house,house,excellent,3,120.0,0,0.0,0,2.0,0.0,408.0,0.0
159000,9100,51.16368187628335,4.156645019474472,région flamande,flandre orientale (la),sint-niklaas,26.031296189975937,972.2665027104879,96.0,house,house,renovation,3,171.0,0,0.0,0,4.0,0.0,2131.0,0.0
219000,8000,51.232646001171425,3.2071828570336303,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,house,house,renovation,2,179.0,0,0.0,0,4.0,0.0,3539.0,0.0
325000,9051,51.020835067310294,3.6770404444377904,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,1,81.0,1,0.0,0,2.0,0.0,12242.0,13.0
265000,9690,50.77770082468756,3.5422652943080513,région flamande,flandre orientale (la),kluisbergen,9.146341463414634,224.845448133169,108.0,house,house,excellent,3,115.0,0,0.0,0,4.0,0.0,63.0,140.0
299000,2830,51.063785840068654,4.360048181748833,région flamande,antwerpen,willebroek,13.947890116114415,1032.23252769767,100.0,house,house,good,3,165.0,0,0.0,0,2.0,0.0,394.0,0.0
435000,1780,50.90957954247929,4.30932217692078,région flamande,brabant flamand (le),wemmel,27.009186423895706,2072.0913156360803,108.0,house,apartment_block,renovation,2,445.0,0,0.0,0,3.0,0.0,491.0,6.0
549000,2800,51.03007676437425,4.468101716569333,région flamande,antwerpen,mechelen,25.72973699237513,1357.59915339489,105.0,house,house,good,4,181.0,0,0.0,0,2.0,0.0,2298.0,0.0
445000,3450,50.89500693999195,5.10532003006251,région flamande,brabant flamand (le),geetbets,6.86791247404568,176.278375792837,104.0,house,house,good,4,209.0,1,0.0,0,3.0,0.0,43.0,0.0
159000,4000,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,house,house,good,3,87.0,0,0.0,0,2.0,0.0,14317.0,47.0
499000,2000,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,137.0,0,0.0,0,2.0,0.0,20886.0,9.0
1650000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,good,3,113.0,1,1.0,0,3.0,0.0,803.0,0.0
229000,8450,51.23671218246712,2.9773784952722453,région flamande,flandre occidentale (la),bredene,24.642464246424645,1275.61393130391,106.0,apartment,apartment,good,2,75.0,1,1.0,0,2.0,1.0,448.0,10.0
99000,4960,50.453739832613685,6.043258899461595,région wallonne,liège,malmedy,21.003861003861005,129.027156759168,96.0,apartment,duplex,excellent,2,56.0,1,0.0,0,2.0,0.0,272.0,10.0
239000,4030,50.62614473189009,5.611819695855508,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,house,house,good,3,130.0,0,0.0,0,2.0,0.0,14317.0,235.0
300000,9255,51.00801606329608,4.192866346755479,région flamande,flandre orientale (la),buggenhout,9.694457444674734,583.302176695594,116.0,apartment,duplex,excellent,2,116.0,1,0.0,0,2.0,0.0,145.0,0.0
649000,2000,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,ground_floor,excellent,1,160.0,0,0.0,0,2.0,0.0,20886.0,111.0
199900,3300,50.80922727420936,4.941172558459968,région flamande,brabant flamand (le),tienen,19.162953445777863,502.68584658942103,105.0,apartment,apartment,excellent,1,52.0,0,0.0,0,2.0,0.0,701.0,0.0
550000,1300,50.72477661519289,4.609958977641858,région wallonne,brabant wallon (le),wavre,21.823499634400136,844.332715245123,112.0,house,house,excellent,3,170.0,1,0.0,0,4.0,0.0,776.0,820.0
215000,3320,50.78225179814631,4.877610300119027,région flamande,brabant flamand (le),hoegaarden,10.912265386294195,201.389449484227,125.0,house,house,renovation,4,160.0,0,0.0,0,2.0,0.0,75.0,587.0
675000,1861,50.97336092889476,4.309022344671084,région flamande,brabant flamand (le),meise,13.547465392383861,578.893974566138,126.0,house,house,good,5,257.0,0,0.0,0,4.0,0.0,275.0,0.0
198000,8900,50.855344107999336,2.8957068009838367,région flamande,flandre occidentale (la),ieper,16.286919831223628,270.43477627821,100.0,apartment,apartment,good,1,62.0,0,0.0,0,2.0,0.0,579.0,0.0
479000,9140,51.140756480974794,4.216570683439023,région flamande,flandre orientale (la),temse,14.486265229765596,779.8982333937059,106.0,house,villa,excellent,4,172.0,0,0.0,0,4.0,0.0,453.0,0.0
375000,1430,50.65387528143722,4.124926940143261,région wallonne,brabant wallon (le),rebecq,15.898679601185663,283.56192802244095,100.0,house,house,good,3,193.0,0,0.0,0,4.0,0.0,177.0,435.0
795000,8301,51.31166474283851,3.2588654806261412,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,renovation,4,83.0,0,0.0,0,2.0,0.0,803.0,0.0
425000,2520,51.1851724480689,4.599904016207306,région flamande,antwerpen,ranst,8.394012944983817,452.81849287278,120.0,house,house,good,3,136.0,0,0.0,0,4.0,0.0,166.0,0.0
635000,8200,51.19372229465939,3.1708734667446055,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,house,house,good,3,179.0,0,0.0,0,4.0,0.0,3539.0,0.0
488311,5537,50.3335869684532,4.796803952608396,région wallonne,namur,anhée,8.829712683952348,108.05943459729599,97.0,house,house,excellent,3,194.0,0,0.0,0,4.0,0.0,63.0,0.0
394500,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,2,116.0,0,0.0,0,2.0,0.0,12242.0,10.0
480000,9040,51.06701435001319,3.7694068345287524,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,house,good,3,136.0,0,0.0,0,3.0,0.0,12242.0,177.0
414700,8830,50.98182637352017,3.0640233035166684,région flamande,flandre occidentale (la),hooglede,8.98876404494382,268.573201390724,103.0,house,house,good,4,223.0,0,0.0,0,4.0,0.0,92.0,0.0
99000,8680,51.09021185685532,2.9722168338691484,région flamande,flandre occidentale (la),koekelare,9.17639061968959,223.81227740795202,98.0,house,house,renovation,1,94.0,0,0.0,0,2.0,0.0,81.0,0.0
349000,8900,50.855344107999336,2.8957068009838367,région flamande,flandre occidentale (la),ieper,16.286919831223628,270.43477627821,100.0,house,house,good,3,215.0,0,0.0,0,4.0,0.0,579.0,0.0
299000,2610,51.16429714238415,4.387893089723031,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,house,excellent,3,132.0,0,0.0,0,2.0,0.0,20886.0,40.0
194900,2600,51.19213330584189,4.431973220636266,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,75.0,0,0.0,0,2.0,0.0,20886.0,3.0
695000,2550,51.128476784411255,4.44113168462789,région flamande,antwerpen,kontich,18.992301664131286,911.455461138355,126.0,apartment,apartment,good,4,240.0,0,0.0,0,2.0,0.0,412.0,27.0
469000,3550,51.00902295258934,5.294774004254104,région flamande,limbourg (le),heusden-zolder,8.681497558328811,655.766378850078,96.0,house,house,excellent,3,190.0,1,0.0,0,3.0,0.0,304.0,0.0
399000,2360,51.32073392547652,5.004371318046827,région flamande,antwerpen,oud-turnhout,9.239277043431345,378.561859121681,110.0,house,house,good,4,160.0,0,0.0,0,3.0,0.0,137.0,35.0
230000,3300,50.80922727420936,4.941172558459968,région flamande,brabant flamand (le),tienen,19.162953445777863,502.68584658942103,105.0,apartment,penthouse,renovation,4,131.0,0,0.0,0,2.0,0.0,701.0,15.0
169000,2100,51.215898155997046,4.46823712928013,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,renovation,2,89.0,0,0.0,0,2.0,0.0,20886.0,0.0
152000,1090,50.881720021988286,4.321383766329789,région de bruxelles-capitale,région de bruxelles-capitale,jette,33.72946199197886,10426.5848526525,79.0,apartment,apartment,renovation,1,45.0,0,0.0,0,2.0,0.0,1825.0,0.0
364000,9800,50.98786919100002,3.5164337686649905,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,apartment,apartment,good,2,94.0,0,0.0,0,2.0,0.0,714.0,13.0
75000,6030,50.41515789568444,4.361351528564767,région wallonne,hainaut (le),charleroi,50.85600180107869,1984.71493052662,72.0,house,house,good,2,75.0,0,0.0,0,2.0,0.0,10391.0,0.0
149000,4570,50.473945293960455,5.233448550941895,région wallonne,liège,marchin,12.651461154668567,186.103592979902,105.0,house,country_cottage,good,2,99.0,0,0.0,0,3.0,0.0,71.0,1114.0
355000,6210,50.48811219247635,4.470914471459328,région wallonne,hainaut (le),les bons villers,21.072397245983726,223.099243205754,112.0,house,house,good,4,123.0,0,0.0,0,3.0,0.0,202.0,0.0
315000,1081,50.86301498471678,4.324083268779553,région de bruxelles-capitale,région de bruxelles-capitale,koekelberg,31.790886612504412,19161.960361275,67.0,apartment,apartment,renovation,2,95.0,0,0.0,0,2.0,0.0,720.0,0.0
219000,4100,50.58496196593964,5.508048762890354,région wallonne,liège,seraing,37.002458531727505,1823.3599286567098,77.0,house,house,good,3,90.0,0,0.0,0,3.0,0.0,2378.0,140.0
1370000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,3,110.0,0,0.0,0,2.0,0.0,803.0,0.0
965000,1700,50.84856042288083,4.2578958901376485,région flamande,brabant flamand (le),dilbeek,20.09893489014662,1081.97335661705,114.0,house,exceptional_property,excellent,3,289.0,1,0.0,0,4.0,1.0,902.0,0.0
155000,6900,50.21249107184126,5.3662325505714055,région wallonne,luxembourg,marche-en-famenne,24.81638103716893,147.224384945597,94.0,apartment,apartment,excellent,1,63.0,0,0.0,0,2.0,0.0,446.0,0.0
569000,8020,51.115614510612126,3.20946687009095,région flamande,flandre occidentale (la),oostkamp,9.227600411946446,302.959055698277,112.0,house,house,good,4,205.0,0,0.0,0,4.0,0.0,224.0,0.0
299000,8020,51.115614510612126,3.20946687009095,région flamande,flandre occidentale (la),oostkamp,9.227600411946446,302.959055698277,112.0,apartment,apartment,good,3,104.0,0,0.0,0,2.0,0.0,224.0,0.0
329000,6110,50.37221819422906,4.377794034073585,région wallonne,hainaut (le),montigny-le-tilleul,28.498175722315352,665.843352226143,113.0,house,house,good,5,140.0,0,0.0,0,4.0,0.0,289.0,0.0
995000,9200,51.03696478515703,4.084093700934431,région flamande,flandre orientale (la),dendermonde,18.014199427784256,834.791572173574,107.0,house,villa,good,5,314.0,0,0.0,0,2.0,1.0,850.0,1605.0
319000,1800,50.93012891009888,4.428578360497885,région flamande,brabant flamand (le),vilvoorde,22.742122457582465,2199.23242639698,92.0,house,house,renovation,3,165.0,0,0.0,0,2.0,0.0,1079.0,148.0
315000,1300,50.72477661519289,4.609958977641858,région wallonne,brabant wallon (le),wavre,21.823499634400136,844.332715245123,112.0,apartment,apartment,good,1,81.0,0,0.0,0,2.0,0.0,776.0,10.0
189000,4130,50.529235561214904,5.560415477383841,région wallonne,liège,esneux,22.7644811725267,375.80769943165603,120.0,apartment,apartment,renovation,2,99.0,0,0.0,0,3.0,0.0,292.0,8.0
168000,8500,50.81548648715903,3.276541129725285,région flamande,flandre occidentale (la),kortrijk,31.262495001999202,991.805423321235,103.0,apartment,flat_studio,renovation,1,45.0,0,0.0,0,2.0,0.0,2502.0,0.0
449000,4121,50.55426996412121,5.469915430146981,région wallonne,liège,neupré,12.787212787212788,315.338866895149,129.0,house,villa,renovation,3,260.0,0,0.0,1,4.0,0.0,128.0,1350.0
599000,4000,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,house,house,good,6,404.0,0,0.0,0,2.0,0.0,14317.0,125.0
425000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,3,127.0,0,0.0,0,2.0,0.0,12242.0,4.0
249000,8434,51.15486680637328,2.7761610348929397,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,apartment,excellent,1,68.0,0,1.0,0,2.0,0.0,396.0,6.0
535000,8301,51.31166474283851,3.2588654806261412,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,house,mansion,excellent,4,210.0,0,0.0,0,4.0,0.0,803.0,0.0
239000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,renovation,2,86.0,0,0.0,0,2.0,0.0,2330.0,0.0
169000,4801,50.59238313745336,5.902807377719397,région wallonne,liège,verviers,28.653397884167116,1689.5949580087,77.0,house,house,renovation,2,85.0,0,0.0,0,4.0,0.0,1598.0,258.0
180000,6280,50.36017223758737,4.523242741162944,région wallonne,hainaut (le),gerpinnes,19.668817538676823,269.751037596747,115.0,house,house,good,3,154.0,0,0.0,0,3.0,0.0,253.0,0.0
210000,4100,50.58496196593964,5.508048762890354,région wallonne,liège,seraing,37.002458531727505,1823.3599286567098,77.0,house,house,excellent,3,199.0,0,0.0,0,3.0,0.0,2378.0,400.0
625000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,good,2,95.0,1,1.0,0,2.0,0.0,803.0,0.0
695000,8020,51.115614510612126,3.20946687009095,région flamande,flandre occidentale (la),oostkamp,9.227600411946446,302.959055698277,112.0,house,house,good,3,287.0,0,0.0,0,4.0,0.0,224.0,0.0
1185000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,2,126.0,0,0.0,0,3.0,0.0,803.0,20.0
445000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,excellent,2,105.0,1,0.0,0,2.0,0.0,12242.0,0.0
340000,9800,50.98786919100002,3.5164337686649905,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,apartment,apartment,excellent,2,95.0,1,0.0,0,2.0,0.0,714.0,16.0
569000,3920,51.225583998505414,5.302058606362873,région flamande,limbourg (le),lommel,15.495660642167675,341.352565126228,100.0,apartment,apartment,excellent,3,143.0,1,0.0,0,2.0,0.0,541.0,30.0
999900,2610,51.16429714238415,4.387893089723031,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,apartment_block,good,3,200.0,0,0.0,0,3.0,0.0,20886.0,20.0
675000,8020,51.115614510612126,3.20946687009095,région flamande,flandre occidentale (la),oostkamp,9.227600411946446,302.959055698277,112.0,house,villa,good,5,341.0,0,0.0,0,4.0,0.0,224.0,0.0
340800,2800,51.03007676437425,4.468101716569333,région flamande,antwerpen,mechelen,25.72973699237513,1357.59915339489,105.0,apartment,apartment,excellent,2,96.0,1,0.0,0,2.0,0.0,2298.0,9.0
1150000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,2,107.0,0,0.0,0,2.0,0.0,803.0,0.0
475000,1400,50.591388384222846,4.327273956190343,région wallonne,brabant wallon (le),nivelles,30.822153422772615,477.86762741238095,113.0,house,town_house,good,3,209.0,1,0.0,0,2.0,0.0,896.0,0.0
438000,3221,50.947958829092094,4.831013953272166,région flamande,brabant flamand (le),holsbeek,8.817478201234447,263.218734200783,130.0,house,house,renovation,3,261.0,0,0.0,0,4.0,0.0,90.0,0.0
665000,2500,51.13160180554329,4.561792200549251,région flamande,antwerpen,lier,22.63805286574195,766.455002592227,109.0,house,house,excellent,4,288.0,1,0.0,1,2.0,0.0,865.0,167.0
390000,9040,51.06701435001319,3.7694068345287524,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,4,210.0,0,0.0,0,2.0,0.0,12242.0,2.0
360000,9500,50.75631465402039,3.8691914611452813,région flamande,flandre orientale (la),geraardsbergen,15.314723277807937,437.188053507601,103.0,house,house,good,4,170.0,0,0.0,0,2.0,0.0,536.0,0.0
379000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,apartment_block,renovation,3,138.0,0,0.0,0,2.0,0.0,12242.0,3.0
259000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,1,46.0,0,0.0,0,2.0,0.0,12242.0,0.0
179000,4400,50.593410925357574,5.430129978484226,région wallonne,liège,flémalle,22.924227834975188,738.411543919489,88.0,house,house,good,2,108.0,0,0.0,0,3.0,0.0,619.0,273.0
315000,1850,50.940765638040666,4.3851759462201425,région flamande,brabant flamand (le),grimbergen,20.020070245860513,1030.77632792424,114.0,house,house,good,2,163.0,0,0.0,0,3.0,0.0,798.0,0.0
240000,6700,49.68523319258533,5.7415202000238965,région wallonne,luxembourg,arlon,21.846055573299264,262.979424677956,114.0,apartment,apartment,good,2,75.0,0,0.0,0,2.0,0.0,684.0,0.0
499000,4500,50.49945695953772,5.181064535082792,région wallonne,liège,huy,36.671887957246845,455.66104796667,93.0,apartment,duplex,excellent,5,258.0,1,0.0,1,4.0,0.0,796.0,27.0
239000,8000,51.232646001171425,3.2071828570336303,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,house,house,excellent,3,179.0,0,0.0,0,4.0,0.0,3539.0,0.0
175000,8430,51.17815500112932,2.8368380598056255,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,house,house,renovation,3,98.0,0,0.0,0,2.0,0.0,396.0,265.0
